0,0,-992
-16,32,-32  
-16,16,-16  
-16,16,-32  
-32,16,-32  
-32,16,-32  
-32,16,-32  
-32,16,-32  
-16,16,-32  
-16,16,-16  
-16,16,-16  
-16,16,-16  
-32,16,-32  
-16,16,-16  
0,32,-16  
0,32,0  
-608,128,2400  
-288,-192,1264  
160,-16,128  
48,32,0  
32,32,16  
32,32,32  
-48,80,16  
16,16,0  
16,0,-16  
16,0,-64  
32,16,0  
-16,32,-32  
0,16,16  
48,32,0  
